Unique_ID,FiscalYear,Institution,AmountPaid,Program_Name,Program_Type,Title,Main_Discipline,Area_of_Research
200145.0,2023,Thompson Rivers University,120000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Nursing and Population Health,Health systems/services,Population health
47890.0,2023,University of Toronto,120000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Genomic Medicine,Biomedical,Genetics
930501.0,2023,University of Toronto,120000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Bioinformatics and Computational Biology,Biomedical,"Genomics, proteomics, and bioinformatics"
62383.0,2023,University of Toronto,120000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Responsible Health Innovation,Health systems/services,Health research
813034.0,2023,York University,120000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Visual Neuroscience,Biomedical,Neurosciences-neurological disorders
73643.0,2023,University of Calgary,400000.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,CRISM Phase II: Prairie Region Node,Health systems/services,Multidisciplinary
429252.0,2023,University of British Columbia,400000.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,Canadian Research Initiative in Substance Misuse: BC Node,Clinical,Mental health and behavioural conditions-mental health and addiction
970261.0,2023,University of Calgary,104625.0,Operating Grant,Grant Program,SmartCAR-T cells that modify the tumor microenvironment to augment anti-tumor efficacy,Biomedical,Cancer
324362.0,2023,Princess Margaret Cancer Centre,104625.0,Operating Grant,Grant Program,Characterization of stromal and innate lymphoid cell populations involved in immunotherapy resistance in High-Grade Serous Ovarian Cancer through multiOMICS analysis (CHRYSALIS),Biomedical,Cancer
982871.0,2023,Centre hospitalier de l'Universite de Montreal,400000.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,"The CRISM Quebec Node: building evidence for preventing, treating and reducing drug related harms",Health systems/services,Psychosocial/health behavioural res.
494893.0,2023,Centre for Addiction and Mental Health,399867.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,The Ontario Canadian Research Initiative Node Team (OCRINT) Phase II Application,Social/Cultural/Environmental/Population Health,Genetics
559862.0,2023,Centre hospitalier de l'Universite de Montreal,1246607.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,"Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial",Clinical,Mental health and behavioural conditions-mental health and addiction
930096.0,2023,Dalhousie University,399995.0,Team Grant: Canadian Research Initiative on Substance Misuse (CRISM) Phase II: Regional Nodes,Grant Program,"Proposed Plans for the CRISM Atlantic Node: Establishing a Fifth Node in the Multidisciplinary, Multisectoral Canadian Research Initiative in Substance Misuse (CRISM) Research-Practice Network-of-Networks",Clinical,Psychosocial/health behavioural res.
938201.0,2023,Inuit Tapiriit Kanatami,2163333.0,Inuit Research Network Grant,Grant Program,Establishing an Inuit Research Network,Social/Cultural/Environmental/Population Health,Immunology-transplantation
205370.0,2023,University of British Columbia,170595.0,Project Grant,Grant Program,Structural and functional investigation of Junctophilins in health and disease,Biomedical,Health research
28088.0,2023,University of British Columbia,205020.0,Project Grant,Grant Program,A specialized neural circuit representing novelty on behavioural timescales,Biomedical,Mental and behavioural diseases
463295.0,2023,University of Calgary,149175.0,Project Grant,Grant Program,Impact of Physician Sex and Patient Gender on Patient Outcomes in Obstetrics & Gynecology,Health systems/services,Other medical research
984541.0,2023,Montreal Heart Institute,138274.0,Project Grant,Grant Program,Role of the Calcitonin Receptor System in Cardiac Physiology and Remodeling,Biomedical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
89291.0,2023,University of Saskatchewan,208845.0,Project Grant,Grant Program,The contribution of CCN proteins to scleroderma fibrosis: cellular and molecular mechanisms,Biomedical,"Molecular, cellular and systems biology-cell signaling"
24642.0,2023,University of British Columbia,201195.0,Project Grant,Grant Program,Automatic Assessment of Aortic Stenosis with Point of Care Ultrasound,Biomedical,Cardiovascular
26452.0,2023,Sunnybrook Health Sciences Centre,66299.0,Project Grant,Grant Program,Machine learning for healthcare research,Clinical,Health services and systems-healthcare effectiveness & outcomes
78690.0,2023,University Health Network,171054.0,Project Grant,Grant Program,Nutrient sensing and metformin action in the gut,Biomedical,Health research
80322.0,2023,Sunnybrook Health Sciences Centre,79050.0,Project Grant,Grant Program,Improving the use of propensity score methods in health research,Health systems/services,Health research
452235.0,2023,"BC Cancer, part of PHSA",174420.0,Project Grant,Grant Program,Next-generation GRPR-targeting radiopharmaceuticals with improved in vivo stability and minimized pancreas uptake,Biomedical,Cancer therapy general
604564.0,2023,Dalhousie University,41058.0,Operating Grant,Grant Program,Identifying and contextualizing best practices in responding to violence against women during the COVID-19 pandemic: a mixed-methods study of the experiences of staff and survivors in three Canadian provinces,Social/Cultural/Environmental/Population Health,Epidemiology
776616.0,2023,University of Victoria,15000.0,Operating Grant,Grant Program,The Impact of Olfactory Dysfunction on Social and Mental Health,Social/Cultural/Environmental/Population Health,Environmental influences on health
308957.0,2023,Université Laval,158355.0,Project Grant,Grant Program,Exploring the biology of the hepatokine TSK in health and disease.,Biomedical,Immunology-transplantation
293564.0,2023,McGill University,104040.0,Project Grant,Grant Program,Recognition Memory for Human Motor Learning,Biomedical,Nervous system
514011.0,2023,University of Calgary,236385.0,Project Grant,Grant Program,Enteric epithelial mitochondria and the regulation of gut function.,Biomedical,Epidemiology
63059.0,2023,McGill University,100000.0,Operating Grant,Grant Program,Exploiting lipid-laden macrophages to overcome resistance to cancer immunotherapy,Biomedical,Cancer-cancer progression and metastasis
722424.0,2023,Ottawa Hospital Research Institute,48750.0,Project Grant,Grant Program,Artificial Intelligence for the Prevention of Unplanned Dialysis,Clinical,Health services research
307097.0,2023,Universite du Quebec a Chicoutimi,224145.0,Project Grant,Grant Program,Integration of genomic and genealogical data to decipher the genetics of asthma,Biomedical,Genetics
334758.0,2023,University of Western Ontario,188955.0,Project Grant,Grant Program,Defining and characterizing key players at the host:pathogen interface in MRSA infection,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
35256.0,2023,McGill University,135405.0,Project Grant,Grant Program,Nipah virus induced membrane fusion and IFITM restriction,Biomedical,Viral
432452.0,2023,University of Alberta,240000.0,Team Grant: Transitions in Care,Grant Program,UPTAKE: Using Personalized risk and digital tools to guide Transitions following Acute Kidney Events - A pragmatic randomized controlled trial in Connect Care,Clinical,"Medical research, hospital treatment, surgery"
175391.0,2023,Bruyere Health Research Institute,176548.0,Team Grant: Transitions in Care,Grant Program,Advancing the Care Experience in PAlliative care patient Transitions from hospital to Home (ACE-PATH): Co-designing an intervention to address the needs of patients and family caregivers and testing the intervention's acceptability and feasibility using an implementation study,Health systems/services,"Medical research, hospital treatment, surgery"
295827.0,2023,Hospital for Sick Children,239695.0,Team Grant: Transitions in Care,Grant Program,Promoting Intensive Transitions for Children and Youth with Medical Complexity from Pediatric to Adult Care -- The PITCare Study,Health systems/services,"Medical research, hospital treatment, surgery"
446546.0,2023,Research Institute of the McGill University Health Centre,191250.0,Project Grant,Grant Program,Targeting exosomal mediators of vascular pathology in glioblastoma,Biomedical,Cancer-cancer progression and metastasis
248444.0,2023,University of Western Ontario,141142.0,Project Grant,Grant Program,Cracking the functions of layers in the primate frontoparietal saccade network,Biomedical,Nervous system
674329.0,2023,Université Laval,191250.0,Project Grant,Grant Program,Imaging Substudy of the BEST Trial: Balloon-Expandable versus Self-expanding Transcatheter Heart Valve for Treatment of Symptomatic Native Aortic Valve Stenosis,Clinical,"Medical research, hospital treatment, surgery"
693010.0,2023,Université Laval,114750.0,Project Grant,Grant Program,"Prevenir l'hypertension, le diabete de type 2 et les maladies cardiovasculaires en ciblant les stresseurs psychosociaux au travail, les longues heures de travail et les mauvaises habitudes de vie : Des fractions attribuables a la simulation d'interventions dans une cohorte de 9,188 hommes et femmes suivis 24 ans.",Social/Cultural/Environmental/Population Health,Health research
104227.0,2023,University of Saskatchewan,220320.0,Project Grant,Grant Program,Examining Canadian School Food Models to Inform Decision-Makingfor a Universal and Nationally-Harmonized School Food Program,Social/Cultural/Environmental/Population Health,Population and health-health promotion and disease prevention
989696.0,2023,McMaster University,119849.0,Project Grant,Grant Program,Back to Living Well: Implementation of a community-based program for the tertiary prevention of low back pain,Health systems/services,Health research
814035.0,2023,The Rosalind and Morris Goodman Cancer Centre,130000.0,Operating Grant,Grant Program,MAppinG adaptatioN Of tripLe negative breast cancer microenvironments to ImmunotherApy (MAGNOLIA),Biomedical,Cancer-cancer progression and metastasis
905091.0,2023,Centre hospitalier de l'Universite de Montreal,168300.0,Project Grant,Grant Program,The role of astrocytes in early-life stress-induced behavioural dysfunction,Biomedical,"Neurosciences-cognition, communication and behaviour (including sleep and memory)"
503033.0,2023,University of British Columbia,172890.0,Project Grant,Grant Program,Regulatory mechanisms of voltage-gated calcium channels,Biomedical,"Molecular, cellular and systems biology-cell signaling"
598820.0,2023,Centre hospitalier de l'Universite de Montreal,175950.0,Project Grant,Grant Program,Targeting ribosomal RNA biogenesis to restore the senescence tumor suppression mechanism,Biomedical,Cancer-cancer drug development and therapeutics
296852.0,2023,Universite du Quebec a Trois-Rivieres,131324.0,Project Grant,Grant Program,Reponse aux besoins importants de sante mentale : Poursuivre l'evaluation des retombees du modele Recovery College,Social/Cultural/Environmental/Population Health,Psychosocial/health behavioural res.
377171.0,2023,McMaster University,159120.0,Project Grant,Grant Program,Dietary drivers of proinflammatory bacterial proteolytic activity in colitis.,Biomedical,"Genetics-genomics, transcriptomics and proteomics"
63276.0,2023,University of Alberta,183600.0,Project Grant,Grant Program,Mechanisms of programming of cardiorenal dysfunction by perinatal iron deficiency,Biomedical,Aging
72997.0,2023,University of Toronto,133875.0,Project Grant,Grant Program,Streptococcus salivarius Probiotics Against Dental Caries Pathogens,Biomedical,Epidemiology
531189.0,2023,"BC Cancer, part of PHSA",203490.0,Project Grant,Grant Program,All roads lead to Rome: Tracing the evolutionary paths to diffuse large B-cell lymphoma,Biomedical,"Molecular, cellular and systems biology-cell signaling"
986370.0,2023,NYU School of Medicine,35000.0,Doctoral Research Award : Priority Announcement - Aging,Award Program,Co-creation of an evidence-driven community-clinic linkage intervention for identification and referral of community-dwelling older adults with uncontrolled hypertension for hypertension management,Health systems/services,Health services research
824815.0,2023,University of Oxford,35000.0,Doctoral Research Award : Priority Announcement - Aging,Award Program,"Cardiometabolic and vascular factors and risk of dementia, neurodegeneration and cerebrovascular pathology",Biomedical,Cardiovascular
821926.0,2023,Temple University,35000.0,Doctoral Research Award : Priority Announcement - Aging,Award Program,Mechanisms of Risk and Resilience on Cognitive Aging Trajectories,Clinical,Aging
63924.0,2023,London School of Hygiene & Tropical Medicine,35000.0,Doctoral Research Award - Priority Announcement - HIV/AIDS and/or STBBI,Award Program,Evaluating the impact of integrating HIV and sexual and reproductive health services on health outcomes among adolescent girls and young women in Kenya,Social/Cultural/Environmental/Population Health,Health services research
164856.0,2023,University of North Carolina,35000.0,Doctoral Research Award - Priority Announcement - HIV/AIDS and/or STBBI,Award Program,Responding to intersectional stigma: A mixed methods study on resilient coping among Black and Latina transgender women living with HIV,Social/Cultural/Environmental/Population Health,Epidemiology
848905.0,2023,University of British Columbia,35000.0,Doctoral Research Award - Priority Announcement - HIV/AIDS and/or STBBI,Award Program,Investigating the Mechanism of YY1- mediated HIV-1 Latency,Biomedical,Viral
450477.0,2023,McGill University,35000.0,Doctoral Research Award : Priority Announcement - Primary Prevention of Cancer,Award Program,Circulating Toxin and Common Cancer Risk: A Mendelian Randomization Approach,Social/Cultural/Environmental/Population Health,Cancer
232080.0,2023,University of Toronto,35000.0,Doctoral Research Award : Priority Announcement - Primary Prevention of Cancer,Award Program,Imputation of CYP2A6 structural genetic variants for use in CYP2A6 activity predictors,Biomedical,"Molecular, cellular and systems biology-cell signaling"
861064.0,2023,University of British Columbia,35000.0,Doctoral Research Award : Priority Announcement - Primary Prevention of Cancer,Award Program,The Association of The Built Environment with Metabolomics and Cancer Risk,Social/Cultural/Environmental/Population Health,Cancer-mechanisms of carcinogenesis
550347.0,2023,Simon Fraser University,35000.0,"Doctoral Research Award - Priority Announcement: Research in First Nations, Metis and/or Inuit Health",Award Program,Clinical interviews with Indigenous people who are incarcerated: Culturally safe clinical practice guidelines for mental health clinicians,Health systems/services,Mental health
928555.0,2023,Hospital for Sick Children,240000.0,Team Grant: Transitions in Care,Grant Program,"Quality Indicators for Transition from Paediatric to Adult Care for Youth with Chronic Physical, Developmental, and Mental Health Conditions: A National Consensus-Building Multi-stakeholder Initiative",Health systems/services,Health services research
78810.0,2023,University of Calgary,129548.0,Project Grant,Grant Program,Prenatal exposure to maternal SARS-CoV-2 infection and early childhood development,Clinical,Epidemiology
533027.0,2023,University of British Columbia,118575.0,Project Grant,Grant Program,Peers Actively Involved in Rehabilitation: Transforming Traumatic Brain Injury Rehabilitation (PAIR TBI),Health systems/services,Psychosocial/health behavioural res.
489178.0,2023,McGill University,238243.0,Team Grant: Transitions in Care,Grant Program,"SUPPORT-T, an online training and peer support platform to accompany youth living with type 1 diabetes transitioning to adult healthcare",Clinical,Health research
988326.0,2023,Research Institute of the McGill University Health Centre,240000.0,Team Grant: Transitions in Care,Grant Program,Co-design and evaluation of a patient navigator intervention for migrant Children and Youth with Special Healthcare Needs experiencing care transitions,Health systems/services,Health services research
950683.0,2023,University of Calgary,179469.0,Project Grant,Grant Program,Epigenetic and transcriptional regulation of a novel T-follicular helper (TFH)-to-T-regulatory type-1 (TR1) cell differentiation pathway,Biomedical,Genetics-molecular and functional genetics and epigenetics
97276.0,2023,Institut universitaire de cardiologie et de pneumologie de Quebec - U Laval,140760.0,Project Grant,Grant Program,Hyperactive mitochondria: a novel mechanism to explain early life stress-related sleep apneas in adult mice,Health systems/services,"Neurosciences-cognition, communication and behaviour (including sleep and memory)"
862891.0,2023,University of Calgary,159503.0,Project Grant,Grant Program,Structural determinants and mechanisms underlying the Major Histocompatibility Complex Class II gene-linked resistance to autoimmune diabetes,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
667728.0,2023,University of Western Ontario,213304.0,Team Grant: Transitions in Care,Grant Program,"The Primary Care Diabetes Support Program: Addressing Transitions in Care for Medically Complex, Unattached, and Socially Complex Patients with Diabetes",Health systems/services,Health research
362738.0,2023,University of Calgary,240000.0,Team Grant: Transitions in Care,Grant Program,TransitionED: Co-Designing and Implementing Canadian Practice Guidelines for Transitions for Youth with Eating Disorders,Health systems/services,Psychosocial/health behavioural res.
935886.0,2023,University of Calgary,125460.0,Project Grant,Grant Program,InnoVatiOn for Indigenous-led dementia Care to Enhance Safety (VOICES),Health systems/services,Mental health
414548.0,2023,Lady Davis Institute for Medical Research,168300.0,Project Grant,Grant Program,Exploring the therapeutic potential of combined inhibition of MNK1/2 and CDK4/6 to treat melanoma.,Biomedical,"Molecular, cellular and systems biology-cell signaling"
486164.0,2023,University of British Columbia,185130.0,Project Grant,Grant Program,Targeting synaptic organizers in neuropsychiatric disorders,Biomedical,Neurosciences-neurological disorders
26299.0,2023,CIUSSS du Nord-de-l'Ile-de Montreal - Hopital Sacre Coeur,317475.0,Project Grant,Grant Program,"Optimizing pandemic preparedness through ongoing assessment of public attitudes, intentions and behaviours in relation to COVID-19 prevention measures and their impacts: Extending the iCARE Study",Social/Cultural/Environmental/Population Health,Epidemiology
1553.0,2023,Montreal Heart Institute,199665.0,Project Grant,Grant Program,Brain-Derived Neurotrophic Factor in hemostasis and thrombosis,Biomedical,Nervous system
444610.0,2023,Centre hospitalier de l'Universite de Montreal,278460.0,Project Grant,Grant Program,The effects of an intraoperative targeted low-splanchnic blood volume restrictive fluid management strategy compared to a liberal one on postoperative outcomes in liver transplantation - the REFIL (REstrictive Fluid management In Liver transplantation) pilot multicenter randomized controlled trial,Clinical,Other medical research
418049.0,2023,Montreal Heart Institute,144075.0,Project Grant,Grant Program,Investigations into the pathophysiology of heat-related cardiovascular risk,Biomedical,Cardiovascular
509650.0,2023,University of Calgary,86700.0,Project Grant,Grant Program,Optimizing surgical care: trends in Enhanced Recovery After Surgery (ERAS) guideline uptake and barriers to better evidence-based care,Health systems/services,"Medical research, hospital treatment, surgery"
637483.0,2023,Lady Davis Institute for Medical Research,181305.0,Project Grant,Grant Program,Regulation and function of NFE2L3: linking transcription factor activity to colorectal cancer,Biomedical,Cancer
573246.0,2023,Centre hospitalier de l'Universite de Montreal,146880.0,Project Grant,Grant Program,The molecular heritage of vascular injury: Apoptotic exosomes as drivers of renal inflammation and dysfunction,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
685637.0,2023,University of British Columbia,91800.0,Project Grant,Grant Program,Quantitative Susceptibility Mapping from Clinical Phase Data,Biomedical,Health research
89803.0,2023,University of British Columbia,84150.0,Project Grant,Grant Program,Drug overdose after departure from hospital against medical advice,Social/Cultural/Environmental/Population Health,"Medical research, hospital treatment, surgery"
257342.0,2023,University of British Columbia,171169.0,Project Grant,Grant Program,Applying Research about the Social/Medical Spending Ratio to Federal and Provincial Budget Allocations Between Ministries,Health systems/services,"Medical research, hospital treatment, surgery"
398623.0,2023,Lady Davis Institute for Medical Research,137700.0,Project Grant,Grant Program,A GPR116-(beta)-arrestin1 Signaling Cascade Maintains the Muscle Stem Cell Pool Required for Skeletal Muscle Regeneration,Biomedical,"Muscle, bone, or joint"
223712.0,2023,Université Laval,108630.0,Project Grant,Grant Program,Enhancing speech perception in noise in healthy older adults and in older adults with cognitive impairment using non-invasive brain stimulation,Biomedical,Aging
659706.0,2023,University of British Columbia,174420.0,Project Grant,Grant Program,Novel mechanisms and therapeutic approach for aging-related pruritus,Biomedical,Aging-aging process and biological determinants of aging
55663.0,2023,University of British Columbia,172890.0,Project Grant,Grant Program,Behaviour-based cell separation to interrogate host cell heterogeneity in CAR-T cell therapies,Biomedical,Cell biology
86765.0,2023,Princess Margaret Cancer Centre,108374.0,Project Grant,Grant Program,Stepped care to enhance quality of life in advanced cancer: An interprofessional approach to alleviating cancer-related cognitive impairment for adults with brain metastases,Health systems/services,Cancer
391434.0,2023,University of Toronto,141525.0,Project Grant,Grant Program,Supporting older adults with cancer and their support person through geriatric assessment and remote exercise and education: the SOAR study,Clinical,Cancer
930746.0,2023,Ottawa Hospital Research Institute,187425.0,Project Grant,Grant Program,Role for defective enhancer commissioning in the hypotonia phenotype of Kabuki Syndrome patients,Biomedical,Genetics
891069.0,2023,University of Toronto,152235.0,Project Grant,Grant Program,How an integrative mobile element manipulates Legionella.,Biomedical,Epidemiology
92234.0,2023,University of Toronto,205275.0,Project Grant,Grant Program,Viral Vector Gene Therapy for Dravet Syndrome,Biomedical,Viral
138445.0,2023,University of Manitoba,170850.0,Project Grant,Grant Program,"Confronting Homophobia in Anal Health: Community-based Program Science and HPV among MSM in Nairobi, Kenya",Social/Cultural/Environmental/Population Health,Health research
359238.0,2023,University of Alberta,151470.0,Project Grant,Grant Program,Cardiac sodium channels as novel targets for the SGLT2 inhibitors,Biomedical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
222406.0,2023,CIUSSS de l'Ouest-de-l'Ile-de-Montreal-Douglas Hospital,174420.0,Project Grant,Grant Program,"High resolution, single-cell characterization of molecular and cellular networks, within and across brain regions, related to sex-associated differences in major depressive disorder.",Biomedical,Cell biology
115539.0,2023,McGill University,214200.0,Project Grant,Grant Program,"Molecular Tools that Block Maturation of the Nuclear Lamin A, Leading to Decrease in Proliferation and Metastasis of Pancreatic Ductal Adenocarcinoma and Colorectal Cancer",Biomedical,Cancer
956956.0,2023,Queen's University,145350.0,Project Grant,Grant Program,Imaging-based analysis of mechanisms underlying repeated sub-concussive injury assessed in military personnel,Biomedical,Imaging
664435.0,2023,University of British Columbia,62157.0,Project Grant,Grant Program,An intersectional investigation of women's experiences of overlapping overdose and COVID-19 public health crises,Social/Cultural/Environmental/Population Health,Epidemiology
30146.0,2023,University of Ottawa,171360.0,Project Grant,Grant Program,Gene regulatory network controlling muscle stem cell function,Biomedical,"Molecular, cellular and systems biology-cell signaling"
242635.0,2023,Hospital for Sick Children,131963.0,Project Grant,Grant Program,Renal ultrasound after first febrile urinary tract infection in hospitalized children: reducing overdiagnosis and cascade effects,Health systems/services,"Medical research, hospital treatment, surgery"
260018.0,2023,McGill University Health Centre,209304.0,Project Grant,Grant Program,Defining the role of CDK6 and DNA repair pathways in tumorigenesis and identify CDK4/6-dependent synthetic lethal vulnerabilities in triple negative breast cancer.,Biomedical,Cancer-cancer drug development and therapeutics
187275.0,2023,Hospital for Sick Children,119531.0,Project Grant,Grant Program,Understanding of the Genotype-Phenotype Profile in Pediatric Hypertrophic Cardiomyopathy using the Myocardial Stiffness Assessment by Ultrafast Ultrasound Imaging,Clinical,Genetics
910440.0,2023,University of Alberta,160650.0,Project Grant,Grant Program,Development of novel vasopressor therapy during neonatal resuscitation of asphyxia,Biomedical,"Medical research, hospital treatment, surgery"
239173.0,2023,Research Institute of the McGill University Health Centre,173081.0,Project Grant,Grant Program,The PREHAAAB Trial: Multimodal prehabilitation for patients awaiting open Abdominal Aortic Aneurysm repair - An international randomized controlled trial.,Clinical,"Medical research, hospital treatment, surgery"
310571.0,2023,University of Calgary,69998.0,Project Grant,Grant Program,Nutritional Manipulation of the Gut-Brain-Axis in Epilepsy,Biomedical,Health research
635447.0,2023,Lady Davis Institute for Medical Research,120488.0,Project Grant,Grant Program,Clinically apparent Helicobacter pylori infection and the risk of incident Alzheimer's disease,Social/Cultural/Environmental/Population Health,Aging
413170.0,2023,CERVO Brain Research Center,158355.0,Project Grant,Grant Program,Modulation of cortical excitability with transcranial direct current stimulation: toward prevention of trauma-induced neocortical epileptogenesis,Biomedical,Neurosciences-neurological disorders
797701.0,2023,Lady Davis Institute for Medical Research,120488.0,Project Grant,Grant Program,Statins as adjuncts to first-line therapy for tuberculosis disease,Social/Cultural/Environmental/Population Health,Epidemiology
262364.0,2023,University of Calgary,266220.0,Project Grant,Grant Program,Mechanistic Exploration of the Factors Underlying Musculoskeletal Degeneration in a Rat Model of Diet-Induced Obesity: Exercise and Diet Interventions,Biomedical,Health research
34037.0,2023,Centre for Addiction and Mental Health,253980.0,Project Grant,Grant Program,"Onsite, Intercept Survey and Longitudinal Follow-up Study of Gamblers Who Patronize Gambling Venues: An Integrated Knowledge Translation Project",Social/Cultural/Environmental/Population Health,Mental health and behavioural conditions-mental health and addiction
36251.0,2023,McMaster University,355725.0,Project Grant,Grant Program,"Determining the comprehensive gender-inclusive sexual and reproductive care needs of Indigenous peoples in Ontario: A desire-based, Indigenous-led collaborative assessment of needs",Health systems/services,Health services research
284725.0,2023,McGill University,186660.0,Project Grant,Grant Program,Regulation of adipose tissue and cell function by fibrillin-1,Biomedical,"Molecular, cellular and systems biology-cell signaling"
950734.0,2023,University of British Columbia,151470.0,Project Grant,Grant Program,Gamifying neuro rehabilitation: Can we predict who will benefit?,Biomedical,Neurosciences-neurological disorders
415429.0,2023,Dalhousie University,94669.0,Project Grant,Grant Program,The impact of retirement income programs on health and health equity among Canadian seniors,Social/Cultural/Environmental/Population Health,Health research
956023.0,2023,CIUSSS de l'Ouest-de-l'Ile-de-Montreal-Douglas Hospital,198518.0,Project Grant,Grant Program,"Single-cell, high-throughput characterization of the depressed brain",Biomedical,Cell biology
704206.0,2023,University Health Network,388811.0,Project Grant,Grant Program,Modafinil and Exercise for Post Stroke Fatigue (MODEX),Clinical,Psychosocial/health behavioural res.
639262.0,2023,University of Alberta,115515.0,Project Grant,Grant Program,Mechanisms and Management of Impaired Functional Capacity in Older Breast Cancer Survivors,Biomedical,Cancer
1450.0,2023,Queen's University,227970.0,Project Grant,Grant Program,"Multimodal prediction of seizure recurrence after unprovoked first seizure to guide clinical decision-making: A multi-centre study of cognition, mood and brain connectivity as predictors",Clinical,Neurosciences-neurological disorders
770792.0,2023,Simon Fraser University,135788.0,Project Grant,Grant Program,Molecular epidemiology of neonatal sepsis in low- and middle-income countries,Biomedical,Epidemiology
304969.0,2023,Lady Davis Institute for Medical Research,175950.0,Project Grant,Grant Program,"The role of oncogenic hydride ion transfer complex (HTC) in metabolic plasticity, cancer progression and therapeutic responses.",Biomedical,Cancer-mechanisms of carcinogenesis
153890.0,2023,University of Calgary,174420.0,Project Grant,Grant Program,Apolipoprotein control of inflammatory signalling in the endocytic pathway of dendritic cells,Biomedical,"Molecular, cellular and systems biology-cell signaling"
584148.0,2023,University of Alberta,227205.0,Project Grant,Grant Program,The role of propriospinal neurons and their sensory innervation in the recovery of locomotion after spinal cord injury,Biomedical,Nervous system
51842.0,2023,Population Health Research Institute,117317.0,Project Grant,Grant Program,LEFT HF: LEFT Bundle Pacing vs Standard Right Ventricular Pacing for Heart Failure,Clinical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
425597.0,2023,Hospital for Sick Children,168064.0,Project Grant,Grant Program,Evaluating a virtual stepped care portal in youth awaiting tertiary chronic pain care: An Implementation-Effectiveness Hybrid Type III study,Health systems/services,Health services research
714476.0,2023,Shriners Hospital for Children,173655.0,Project Grant,Grant Program,Mechano-adaptation in Osteogenesis Imperfecta,Biomedical,"Muscle, bone, or joint"
772868.0,2023,University of Victoria,152235.0,Project Grant,Grant Program,Disruption to bile acid homeostasis during helminth infection and the downstream effects on proximal small intestinal immunity,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
342909.0,2023,University of Western Ontario,119340.0,Project Grant,Grant Program,Adapting genetic clustering techniques to SARS-CoV-2,Biomedical,Viral
411361.0,2023,World Health Organization,200000.0,Operating Grant,Grant Program,World Health (WHO) HeLTI Secretariat Directed Grant,Social/Cultural/Environmental/Population Health,Determinants of health
577238.0,2023,Lunenfeld-Tanenbaum Research Institute,234090.0,Project Grant,Grant Program,An intervertebral disc replacement: a regenerative medicine approach,Biomedical,"Muscle, bone, or joint"
777659.0,2023,Research Institute of the McGill University Health Centre,161415.0,Project Grant,Grant Program,"CD4+T Cells, Alarmins and Human Airway Smooth Muscle Function in Asthma",Biomedical,"Molecular, cellular and systems biology-cell signaling"
181977.0,2023,Dalhousie University,190485.0,Project Grant,Grant Program,Collagen Fiber Scaffolds for Emergency Treatment of Corneal Injury,Biomedical,Epidemiology
283747.0,2023,Ottawa Hospital Research Institute,416925.0,Project Grant,Grant Program,Multi-Centre Cluster-Randomized Implementation of Canadian Syncope Pathway for Emergency Department Syncope Management,Clinical,Health research
572254.0,2023,University of Alberta,251685.0,Project Grant,Grant Program,Deciphering macrophage phenotypes in neuropathic pain,Biomedical,Other medical research
706677.0,2023,University of British Columbia,175950.0,Project Grant,Grant Program,Digital self-tracking and self-testing for early detection of endometrial cancer,Social/Cultural/Environmental/Population Health,Cancer
541699.0,2023,Centre for Addiction and Mental Health,182325.0,Project Grant,Grant Program,A proof-of-concept randomized controlled trial to show that the antidepressant effects of psilocybin do not require psychedelic effects,Clinical,Mental health
959831.0,2023,Research Institute of the McGill University Health Centre,156825.0,Project Grant,Grant Program,"Curve progression, tissue remodelling and disease-modifying drugs in idiopathic scoliosis.",Biomedical,Other medical research
67863.0,2023,University of Toronto,201195.0,Project Grant,Grant Program,Dopamine circuit control of wakefulness in health and sleepiness in narcolepsy,Biomedical,"Neurosciences-cognition, communication and behaviour (including sleep and memory)"
71391.0,2023,University of British Columbia,192780.0,Project Grant,Grant Program,A bioengineering platform to promote safe cell therapies,Biomedical,Cell biology
500080.0,2023,University of British Columbia,166388.0,Project Grant,Grant Program,Re-purposing the Ordering of 'Routine' laboratory Tests among hospitalized medical patients (RePORT study),Health systems/services,Other medical research
